Date,Year,MonthNo,MonthName,Quarter,Week,DayOfWeekNo,DayName,IsWeekend,YearMonth
2025-06-27,2025,6,June,Q2,26,5,Friday,False,2025-06
2025-06-28,2025,6,June,Q2,26,6,Saturday,True,2025-06
2025-06-29,2025,6,June,Q2,26,7,Sunday,True,2025-06
2025-06-30,2025,6,June,Q2,27,1,Monday,False,2025-06
2025-07-01,2025,7,July,Q3,27,2,Tuesday,False,2025-07
2025-07-02,2025,7,July,Q3,27,3,Wednesday,False,2025-07
2025-07-03,2025,7,July,Q3,27,4,Thursday,False,2025-07
2025-07-04,2025,7,July,Q3,27,5,Friday,False,2025-07
2025-07-05,2025,7,July,Q3,27,6,Saturday,True,2025-07
2025-07-06,2025,7,July,Q3,27,7,Sunday,True,2025-07
2025-07-07,2025,7,July,Q3,28,1,Monday,False,2025-07
2025-07-08,2025,7,July,Q3,28,2,Tuesday,False,2025-07
2025-07-09,2025,7,July,Q3,28,3,Wednesday,False,2025-07
2025-07-10,2025,7,July,Q3,28,4,Thursday,False,2025-07
2025-07-11,2025,7,July,Q3,28,5,Friday,False,2025-07
2025-07-12,2025,7,July,Q3,28,6,Saturday,True,2025-07
2025-07-13,2025,7,July,Q3,28,7,Sunday,True,2025-07
2025-07-14,2025,7,July,Q3,29,1,Monday,False,2025-07
2025-07-15,2025,7,July,Q3,29,2,Tuesday,False,2025-07
2025-07-16,2025,7,July,Q3,29,3,Wednesday,False,2025-07
2025-07-17,2025,7,July,Q3,29,4,Thursday,False,2025-07
2025-07-18,2025,7,July,Q3,29,5,Friday,False,2025-07
2025-07-19,2025,7,July,Q3,29,6,Saturday,True,2025-07
2025-07-20,2025,7,July,Q3,29,7,Sunday,True,2025-07
2025-07-21,2025,7,July,Q3,30,1,Monday,False,2025-07
2025-07-22,2025,7,July,Q3,30,2,Tuesday,False,2025-07
2025-07-23,2025,7,July,Q3,30,3,Wednesday,False,2025-07
2025-07-24,2025,7,July,Q3,30,4,Thursday,False,2025-07
2025-07-25,2025,7,July,Q3,30,5,Friday,False,2025-07
2025-07-26,2025,7,July,Q3,30,6,Saturday,True,2025-07
2025-07-27,2025,7,July,Q3,30,7,Sunday,True,2025-07
2025-07-28,2025,7,July,Q3,31,1,Monday,False,2025-07
2025-07-29,2025,7,July,Q3,31,2,Tuesday,False,2025-07
2025-07-30,2025,7,July,Q3,31,3,Wednesday,False,2025-07
2025-07-31,2025,7,July,Q3,31,4,Thursday,False,2025-07
2025-08-01,2025,8,August,Q3,31,5,Friday,False,2025-08
2025-08-02,2025,8,August,Q3,31,6,Saturday,True,2025-08
2025-08-03,2025,8,August,Q3,31,7,Sunday,True,2025-08
2025-08-04,2025,8,August,Q3,32,1,Monday,False,2025-08
2025-08-05,2025,8,August,Q3,32,2,Tuesday,False,2025-08
2025-08-06,2025,8,August,Q3,32,3,Wednesday,False,2025-08
2025-08-07,2025,8,August,Q3,32,4,Thursday,False,2025-08
2025-08-08,2025,8,August,Q3,32,5,Friday,False,2025-08
2025-08-09,2025,8,August,Q3,32,6,Saturday,True,2025-08
2025-08-10,2025,8,August,Q3,32,7,Sunday,True,2025-08
2025-08-11,2025,8,August,Q3,33,1,Monday,False,2025-08
2025-08-12,2025,8,August,Q3,33,2,Tuesday,False,2025-08
2025-08-13,2025,8,August,Q3,33,3,Wednesday,False,2025-08
2025-08-14,2025,8,August,Q3,33,4,Thursday,False,2025-08
2025-08-15,2025,8,August,Q3,33,5,Friday,False,2025-08
2025-08-16,2025,8,August,Q3,33,6,Saturday,True,2025-08
2025-08-17,2025,8,August,Q3,33,7,Sunday,True,2025-08
2025-08-18,2025,8,August,Q3,34,1,Monday,False,2025-08
2025-08-19,2025,8,August,Q3,34,2,Tuesday,False,2025-08
2025-08-20,2025,8,August,Q3,34,3,Wednesday,False,2025-08
2025-08-21,2025,8,August,Q3,34,4,Thursday,False,2025-08
2025-08-22,2025,8,August,Q3,34,5,Friday,False,2025-08
2025-08-23,2025,8,August,Q3,34,6,Saturday,True,2025-08
2025-08-24,2025,8,August,Q3,34,7,Sunday,True,2025-08
2025-08-25,2025,8,August,Q3,35,1,Monday,False,2025-08
2025-08-26,2025,8,August,Q3,35,2,Tuesday,False,2025-08
2025-08-27,2025,8,August,Q3,35,3,Wednesday,False,2025-08
2025-08-28,2025,8,August,Q3,35,4,Thursday,False,2025-08
2025-08-29,2025,8,August,Q3,35,5,Friday,False,2025-08
2025-08-30,2025,8,August,Q3,35,6,Saturday,True,2025-08
2025-08-31,2025,8,August,Q3,35,7,Sunday,True,2025-08
2025-09-01,2025,9,September,Q3,36,1,Monday,False,2025-09
2025-09-02,2025,9,September,Q3,36,2,Tuesday,False,2025-09
2025-09-03,2025,9,September,Q3,36,3,Wednesday,False,2025-09
2025-09-04,2025,9,September,Q3,36,4,Thursday,False,2025-09
2025-09-05,2025,9,September,Q3,36,5,Friday,False,2025-09
2025-09-06,2025,9,September,Q3,36,6,Saturday,True,2025-09
2025-09-07,2025,9,September,Q3,36,7,Sunday,True,2025-09
2025-09-08,2025,9,September,Q3,37,1,Monday,False,2025-09
2025-09-09,2025,9,September,Q3,37,2,Tuesday,False,2025-09
2025-09-10,2025,9,September,Q3,37,3,Wednesday,False,2025-09
2025-09-11,2025,9,September,Q3,37,4,Thursday,False,2025-09
2025-09-12,2025,9,September,Q3,37,5,Friday,False,2025-09
2025-09-13,2025,9,September,Q3,37,6,Saturday,True,2025-09
2025-09-14,2025,9,September,Q3,37,7,Sunday,True,2025-09
2025-09-15,2025,9,September,Q3,38,1,Monday,False,2025-09
2025-09-16,2025,9,September,Q3,38,2,Tuesday,False,2025-09
2025-09-17,2025,9,September,Q3,38,3,Wednesday,False,2025-09
2025-09-18,2025,9,September,Q3,38,4,Thursday,False,2025-09
2025-09-19,2025,9,September,Q3,38,5,Friday,False,2025-09
2025-09-20,2025,9,September,Q3,38,6,Saturday,True,2025-09
2025-09-21,2025,9,September,Q3,38,7,Sunday,True,2025-09
2025-09-22,2025,9,September,Q3,39,1,Monday,False,2025-09
2025-09-23,2025,9,September,Q3,39,2,Tuesday,False,2025-09
2025-09-24,2025,9,September,Q3,39,3,Wednesday,False,2025-09
2025-09-25,2025,9,September,Q3,39,4,Thursday,False,2025-09
2025-09-26,2025,9,September,Q3,39,5,Friday,False,2025-09
2025-09-27,2025,9,September,Q3,39,6,Saturday,True,2025-09
2025-09-28,2025,9,September,Q3,39,7,Sunday,True,2025-09
2025-09-29,2025,9,September,Q3,40,1,Monday,False,2025-09
2025-09-30,2025,9,September,Q3,40,2,Tuesday,False,2025-09
2025-10-01,2025,10,October,Q4,40,3,Wednesday,False,2025-10
2025-10-02,2025,10,October,Q4,40,4,Thursday,False,2025-10
2025-10-03,2025,10,October,Q4,40,5,Friday,False,2025-10
2025-10-04,2025,10,October,Q4,40,6,Saturday,True,2025-10
2025-10-05,2025,10,October,Q4,40,7,Sunday,True,2025-10
2025-10-06,2025,10,October,Q4,41,1,Monday,False,2025-10
2025-10-07,2025,10,October,Q4,41,2,Tuesday,False,2025-10
2025-10-08,2025,10,October,Q4,41,3,Wednesday,False,2025-10
2025-10-09,2025,10,October,Q4,41,4,Thursday,False,2025-10
2025-10-10,2025,10,October,Q4,41,5,Friday,False,2025-10
2025-10-11,2025,10,October,Q4,41,6,Saturday,True,2025-10
2025-10-12,2025,10,October,Q4,41,7,Sunday,True,2025-10
2025-10-13,2025,10,October,Q4,42,1,Monday,False,2025-10
2025-10-14,2025,10,October,Q4,42,2,Tuesday,False,2025-10
2025-10-15,2025,10,October,Q4,42,3,Wednesday,False,2025-10
2025-10-16,2025,10,October,Q4,42,4,Thursday,False,2025-10
2025-10-17,2025,10,October,Q4,42,5,Friday,False,2025-10
2025-10-18,2025,10,October,Q4,42,6,Saturday,True,2025-10
2025-10-19,2025,10,October,Q4,42,7,Sunday,True,2025-10
2025-10-20,2025,10,October,Q4,43,1,Monday,False,2025-10
2025-10-21,2025,10,October,Q4,43,2,Tuesday,False,2025-10
2025-10-22,2025,10,October,Q4,43,3,Wednesday,False,2025-10
2025-10-23,2025,10,October,Q4,43,4,Thursday,False,2025-10
2025-10-24,2025,10,October,Q4,43,5,Friday,False,2025-10
2025-10-25,2025,10,October,Q4,43,6,Saturday,True,2025-10
2025-10-26,2025,10,October,Q4,43,7,Sunday,True,2025-10
2025-10-27,2025,10,October,Q4,44,1,Monday,False,2025-10
2025-10-28,2025,10,October,Q4,44,2,Tuesday,False,2025-10
2025-10-29,2025,10,October,Q4,44,3,Wednesday,False,2025-10
2025-10-30,2025,10,October,Q4,44,4,Thursday,False,2025-10
2025-10-31,2025,10,October,Q4,44,5,Friday,False,2025-10
2025-11-01,2025,11,November,Q4,44,6,Saturday,True,2025-11
2025-11-02,2025,11,November,Q4,44,7,Sunday,True,2025-11
2025-11-03,2025,11,November,Q4,45,1,Monday,False,2025-11
2025-11-04,2025,11,November,Q4,45,2,Tuesday,False,2025-11
2025-11-05,2025,11,November,Q4,45,3,Wednesday,False,2025-11
2025-11-06,2025,11,November,Q4,45,4,Thursday,False,2025-11
2025-11-07,2025,11,November,Q4,45,5,Friday,False,2025-11
2025-11-08,2025,11,November,Q4,45,6,Saturday,True,2025-11
2025-11-09,2025,11,November,Q4,45,7,Sunday,True,2025-11
2025-11-10,2025,11,November,Q4,46,1,Monday,False,2025-11
2025-11-11,2025,11,November,Q4,46,2,Tuesday,False,2025-11
2025-11-12,2025,11,November,Q4,46,3,Wednesday,False,2025-11
2025-11-13,2025,11,November,Q4,46,4,Thursday,False,2025-11
2025-11-14,2025,11,November,Q4,46,5,Friday,False,2025-11
2025-11-15,2025,11,November,Q4,46,6,Saturday,True,2025-11
2025-11-16,2025,11,November,Q4,46,7,Sunday,True,2025-11
2025-11-17,2025,11,November,Q4,47,1,Monday,False,2025-11
2025-11-18,2025,11,November,Q4,47,2,Tuesday,False,2025-11
2025-11-19,2025,11,November,Q4,47,3,Wednesday,False,2025-11
2025-11-20,2025,11,November,Q4,47,4,Thursday,False,2025-11
2025-11-21,2025,11,November,Q4,47,5,Friday,False,2025-11
2025-11-22,2025,11,November,Q4,47,6,Saturday,True,2025-11
2025-11-23,2025,11,November,Q4,47,7,Sunday,True,2025-11
2025-11-24,2025,11,November,Q4,48,1,Monday,False,2025-11
2025-11-25,2025,11,November,Q4,48,2,Tuesday,False,2025-11
2025-11-26,2025,11,November,Q4,48,3,Wednesday,False,2025-11
2025-11-27,2025,11,November,Q4,48,4,Thursday,False,2025-11
2025-11-28,2025,11,November,Q4,48,5,Friday,False,2025-11
2025-11-29,2025,11,November,Q4,48,6,Saturday,True,2025-11
2025-11-30,2025,11,November,Q4,48,7,Sunday,True,2025-11
2025-12-01,2025,12,December,Q4,49,1,Monday,False,2025-12
2025-12-02,2025,12,December,Q4,49,2,Tuesday,False,2025-12
2025-12-03,2025,12,December,Q4,49,3,Wednesday,False,2025-12
2025-12-04,2025,12,December,Q4,49,4,Thursday,False,2025-12
2025-12-05,2025,12,December,Q4,49,5,Friday,False,2025-12
2025-12-06,2025,12,December,Q4,49,6,Saturday,True,2025-12
2025-12-07,2025,12,December,Q4,49,7,Sunday,True,2025-12
2025-12-08,2025,12,December,Q4,50,1,Monday,False,2025-12
2025-12-09,2025,12,December,Q4,50,2,Tuesday,False,2025-12
2025-12-10,2025,12,December,Q4,50,3,Wednesday,False,2025-12
2025-12-11,2025,12,December,Q4,50,4,Thursday,False,2025-12
2025-12-12,2025,12,December,Q4,50,5,Friday,False,2025-12
2025-12-13,2025,12,December,Q4,50,6,Saturday,True,2025-12
2025-12-14,2025,12,December,Q4,50,7,Sunday,True,2025-12
2025-12-15,2025,12,December,Q4,51,1,Monday,False,2025-12
2025-12-16,2025,12,December,Q4,51,2,Tuesday,False,2025-12
2025-12-17,2025,12,December,Q4,51,3,Wednesday,False,2025-12
2025-12-18,2025,12,December,Q4,51,4,Thursday,False,2025-12
2025-12-19,2025,12,December,Q4,51,5,Friday,False,2025-12
2025-12-20,2025,12,December,Q4,51,6,Saturday,True,2025-12
2025-12-21,2025,12,December,Q4,51,7,Sunday,True,2025-12
2025-12-22,2025,12,December,Q4,52,1,Monday,False,2025-12
2025-12-23,2025,12,December,Q4,52,2,Tuesday,False,2025-12
2025-12-24,2025,12,December,Q4,52,3,Wednesday,False,2025-12
2025-12-25,2025,12,December,Q4,52,4,Thursday,False,2025-12
2025-12-26,2025,12,December,Q4,52,5,Friday,False,2025-12
2025-12-27,2025,12,December,Q4,52,6,Saturday,True,2025-12
2025-12-28,2025,12,December,Q4,52,7,Sunday,True,2025-12
2025-12-29,2025,12,December,Q4,1,1,Monday,False,2025-12
2025-12-30,2025,12,December,Q4,1,2,Tuesday,False,2025-12
2025-12-31,2025,12,December,Q4,1,3,Wednesday,False,2025-12
