TransactionID,Date,StoreID,CustomerID,ProductID,Channel,PaymentMethod,Promotion,Quantity,UnitPrice,DiscountPct,GrossSales,TaxAmount,NetSales,UnitCost,ReturnFlag
2025-000179,2025-04-06 06:32:01,S1033,C00081,P2076,Marketplace,Billetera Digital,Sin Promo,3,97.52,0.0,292.56,43.88,248.68,50.2,1
2025-000180,2025-07-27 02:26:56,S1043,C00567,P2087,Call Center,Efectivo,Promo 10%,3,291.4,0.1,874.2,113.65,760.55,166.63,0
2025-000181,2025-11-24 23:02:01,S1044,C00184,P2060,Tienda,Efectivo,Promo 10%,1,383.25,0.0,383.25,49.82,333.43,245.82,0
2025-000182,2025-09-04 21:06:09,S1021,C00784,P2122,Tienda,Financiamiento,2x1,2,681.62,0.0,1363.24,204.49,1158.75,324.38,0
2025-000183,2025-03-08 13:59:34,S1044,C00562,P2116,Tienda,Tarjeta,Cyber Week,3,669.51,0.1,2008.53,261.11,1747.42,358.01,1
2025-000184,2025-09-30 06:40:28,S1032,C00528,P2151,Web,Efectivo,Black Friday,2,221.55,0.1,443.1,66.47,376.63,116.51,1
2025-000185,2025-12-14 07:41:20,S1030,C00741,P2134,Call Center,Transferencia,Promo 15%,1,241.56,0.0,241.56,36.23,205.33,153.79,0
2025-000186,2025-06-21 22:54:00,S1032,C00017,P2127,Marketplace,Billetera Digital,Promo 10%,1,732.66,0.0,732.66,109.9,622.76,361.43,0
2025-000187,2025-05-09 02:49:50,S1022,C00512,P2026,Web,Financiamiento,2x1,1,459.92,0.0,459.92,68.99,390.93,230.43,0
2025-000188,2025-10-09 16:32:06,S1006,C00630,P2108,Call Center,Financiamiento,Sin Promo,4,255.04,0.1,1020.16,132.62,887.54,144.01,0
2025-000189,2025-05-02 00:04:18,S1033,C00679,P2094,Marketplace,Transferencia,Promo 15%,1,700.79,0.0,700.79,105.12,595.67,392.99,0
2025-000190,2025-01-25 11:09:54,S1031,C00256,P2016,Call Center,Billetera Digital,Black Friday,5,146.7,0.15,733.5,110.02,623.48,121.18,0
2025-000191,2025-08-07 08:04:50,S1038,C00283,P2094,Call Center,Tarjeta,Cyber Week,2,665.75,0.05,1331.5,173.09,1158.41,392.99,0
2025-000192,2025-05-11 19:19:18,S1038,C00705,P2154,Marketplace,Billetera Digital,Promo 10%,2,696.55,0.05,1393.1,181.1,1212.0,427.53,0
2025-000193,2025-11-15 08:13:42,S1010,C00195,P2130,Web,Tarjeta,Sin Promo,3,701.29,0.0,2103.87,252.46,1851.41,404.15,0
2025-000194,2025-08-24 03:56:48,S1038,C00094,P2087,Marketplace,Efectivo,Black Friday,2,291.4,0.1,582.8,75.76,507.04,166.63,0
2025-000195,2025-12-30 19:09:06,S1001,C00111,P2157,Call Center,Billetera Digital,2x1,3,223.38,0.0,670.14,87.12,583.02,118.28,0
2025-000196,2025-06-03 23:42:57,S1012,C00649,P2155,Call Center,Transferencia,Black Friday,2,157.33,0.0,314.66,37.76,276.9,71.96,0
2025-000197,2025-03-16 03:24:19,S1026,C00263,P2018,Marketplace,Tarjeta,Cyber Week,2,391.86,0.0,783.72,117.56,666.16,224.11,0
2025-000198,2025-06-12 17:40:39,S1039,C00591,P2143,Web,Transferencia,Promo 15%,1,175.44,0.0,175.44,22.81,152.63,101.86,0
2025-000199,2025-06-26 05:35:35,S1028,C00184,P2144,Tienda,Efectivo,Sin Promo,2,218.0,0.2,436.0,65.4,370.6,177.43,1
2025-000200,2025-06-29 22:15:59,S1001,C00291,P2134,Tienda,Billetera Digital,Cyber Week,3,229.48,0.05,688.44,89.5,598.94,153.79,1
2025-000201,2025-01-20 04:10:59,S1042,C00224,P2049,Tienda,Efectivo,Promo 10%,1,158.27,0.0,158.27,20.58,137.69,89.45,0
2025-000202,2025-02-20 06:10:36,S1042,C00578,P2075,Tienda,Transferencia,Sin Promo,1,493.04,0.15,493.04,64.1,428.94,301.87,1
2025-000203,2025-04-17 09:01:25,S1017,C00269,P2080,Call Center,Financiamiento,Cyber Week,2,256.52,0.15,513.04,61.56,451.48,221.89,1
2025-000204,2025-05-11 17:04:37,S1032,C00100,P2128,Call Center,Financiamiento,Promo 10%,4,557.39,0.0,2229.56,334.43,1895.13,269.57,1
2025-000205,2025-09-23 22:05:22,S1010,C00280,P2031,Tienda,Tarjeta,Promo 10%,1,203.6,0.0,203.6,24.43,179.17,111.43,0
2025-000206,2025-01-17 13:40:13,S1018,C00516,P2006,Tienda,Financiamiento,Cyber Week,1,402.01,0.0,402.01,48.24,353.77,287.52,0
2025-000207,2025-02-28 04:49:40,S1007,C00780,P2128,Tienda,Transferencia,Cyber Week,3,445.91,0.2,1337.73,173.9,1163.83,269.57,0
2025-000208,2025-03-06 10:11:08,S1003,C00630,P2058,Call Center,Financiamiento,Sin Promo,3,465.91,0.0,1397.73,181.7,1216.03,324.41,0
2025-000209,2025-03-29 21:43:20,S1034,C00546,P2052,Marketplace,Transferencia,Promo 10%,3,85.22,0.1,255.66,38.35,217.31,47.67,0
2025-000210,2025-06-18 17:47:30,S1030,C00236,P2038,Web,Transferencia,Black Friday,1,125.95,0.1,125.95,18.89,107.06,104.22,0
2025-000211,2025-11-28 05:11:35,S1022,C00331,P2003,Web,Transferencia,Black Friday,2,406.98,0.2,813.96,122.09,691.87,261.5,0
2025-000212,2025-11-23 08:19:34,S1009,C00452,P2123,Web,Financiamiento,Promo 10%,1,175.11,0.0,175.11,22.76,152.35,112.82,0
2025-000213,2025-09-18 20:50:32,S1031,C00146,P2004,Tienda,Tarjeta,Sin Promo,6,434.92,0.2,2609.52,391.43,2218.09,298.92,0
2025-000214,2025-01-15 20:59:38,S1031,C00776,P2073,Call Center,Financiamiento,Cyber Week,5,148.1,0.1,740.5,111.08,629.42,131.1,1
2025-000215,2025-11-29 03:03:04,S1043,C00387,P2008,Marketplace,Financiamiento,Promo 10%,2,699.38,0.2,1398.76,181.84,1216.92,421.75,0
2025-000216,2025-04-04 04:34:13,S1019,C00329,P2076,Web,Efectivo,Black Friday,1,92.64,0.05,92.64,13.9,78.74,50.2,0
2025-000217,2025-07-11 08:14:23,S1028,C00081,P2121,Web,Transferencia,Cyber Week,1,417.78,0.0,417.78,62.67,355.11,207.12,0
2025-000218,2025-06-28 12:34:03,S1041,C00047,P2153,Marketplace,Efectivo,Sin Promo,1,407.91,0.0,407.91,53.03,354.88,293.96,1
2025-000219,2025-09-06 23:43:26,S1042,C00458,P2013,Tienda,Tarjeta,Promo 10%,2,160.16,0.2,320.32,41.64,278.68,98.1,0
2025-000220,2025-10-31 00:07:33,S1024,C00393,P2018,Call Center,Efectivo,2x1,1,372.27,0.05,372.27,55.84,316.43,224.11,1
2025-000221,2025-12-04 15:47:09,S1039,C00657,P2116,Tienda,Transferencia,Promo 15%,1,743.9,0.0,743.9,96.71,647.19,358.01,1
2025-000222,2025-07-21 06:44:16,S1008,C00092,P2122,Tienda,Efectivo,2x1,1,545.3,0.2,545.3,70.89,474.41,324.38,0
2025-000223,2025-11-04 21:32:39,S1033,C00519,P2048,Marketplace,Efectivo,Black Friday,1,272.14,0.15,272.14,40.82,231.32,183.57,0
2025-000224,2025-11-25 06:30:51,S1023,C00767,P2145,Tienda,Efectivo,Cyber Week,2,94.41,0.2,188.82,28.32,160.5,77.61,0
2025-000225,2025-03-08 18:59:57,S1005,C00381,P2111,Tienda,Efectivo,Promo 10%,4,292.12,0.0,1168.48,151.9,1016.58,191.52,1
2025-000226,2025-07-26 09:58:55,S1014,C00272,P2070,Tienda,Financiamiento,2x1,3,614.79,0.0,1844.37,221.32,1623.05,281.04,0
2025-000227,2025-09-21 22:30:00,S1002,C00672,P2145,Web,Tarjeta,Black Friday,3,112.11,0.05,336.33,43.72,292.61,77.61,0
2025-000228,2025-12-13 13:00:52,S1042,C00688,P2131,Tienda,Financiamiento,Black Friday,5,196.93,0.0,984.65,128.0,856.65,119.6,0
2025-000229,2025-02-19 09:03:03,S1004,C00592,P2157,Marketplace,Billetera Digital,Cyber Week,2,201.04,0.1,402.08,52.27,349.81,118.28,1
2025-000230,2025-07-04 00:44:45,S1036,C00295,P2118,Call Center,Financiamiento,Cyber Week,2,65.15,0.0,130.3,19.55,110.75,45.65,0
2025-000231,2025-03-29 01:11:33,S1043,C00091,P2060,Tienda,Financiamiento,Promo 10%,2,344.93,0.1,689.86,89.68,600.18,245.82,0
2025-000232,2025-10-07 00:04:13,S1019,C00646,P2096,Tienda,Billetera Digital,Promo 15%,4,540.6,0.15,2162.4,324.36,1838.04,369.96,0
2025-000233,2025-06-24 20:33:40,S1009,C00292,P2093,Tienda,Billetera Digital,Black Friday,1,147.96,0.0,147.96,19.23,128.73,75.0,0
2025-000234,2025-06-06 15:52:18,S1016,C00356,P2021,Marketplace,Efectivo,Promo 15%,2,439.47,0.0,878.94,105.47,773.47,239.98,0
2025-000235,2025-05-02 09:37:52,S1016,C00388,P2145,Web,Transferencia,Promo 15%,2,106.21,0.1,212.42,25.49,186.93,77.61,0
2025-000236,2025-10-28 12:54:56,S1031,C00182,P2078,Web,Billetera Digital,Black Friday,6,165.66,0.0,993.96,149.09,844.87,125.47,0
2025-000237,2025-02-16 15:38:51,S1042,C00389,P2051,Web,Efectivo,Promo 15%,3,855.46,0.0,2566.38,333.63,2232.75,394.02,0
2025-000238,2025-04-02 19:56:19,S1039,C00349,P2013,Marketplace,Financiamiento,Promo 10%,2,170.17,0.15,340.34,44.24,296.1,98.1,0
2025-000239,2025-05-03 23:16:54,S1004,C00085,P2130,Marketplace,Efectivo,Promo 10%,3,701.29,0.0,2103.87,273.5,1830.37,404.15,0
2025-000240,2025-07-15 13:59:44,S1037,C00685,P2098,Call Center,Financiamiento,2x1,2,516.06,0.2,1032.12,134.18,897.94,389.5,1
2025-000241,2025-02-07 07:52:36,S1037,C00065,P2029,Web,Financiamiento,Black Friday,1,466.92,0.05,466.92,60.7,406.22,271.13,1
2025-000242,2025-07-29 12:16:19,S1023,C00677,P2001,Web,Transferencia,2x1,1,81.45,0.15,81.45,12.22,69.23,59.67,0
2025-000243,2025-08-23 10:53:16,S1026,C00452,P2106,Tienda,Efectivo,Black Friday,3,415.28,0.1,1245.84,186.88,1058.96,310.34,1
2025-000244,2025-04-13 00:37:09,S1035,C00634,P2112,Tienda,Efectivo,Sin Promo,1,361.76,0.0,361.76,54.26,307.5,257.82,0
2025-000245,2025-03-16 02:36:59,S1006,C00359,P2080,Marketplace,Tarjeta,Sin Promo,3,301.79,0.0,905.37,117.7,787.67,221.89,0
2025-000246,2025-08-31 23:00:47,S1003,C00367,P2024,Web,Efectivo,Promo 15%,3,253.02,0.2,759.06,98.68,660.38,197.91,1
2025-000247,2025-08-08 15:04:29,S1006,C00430,P2121,Tienda,Billetera Digital,2x1,2,417.78,0.0,835.56,108.62,726.94,207.12,0
2025-000248,2025-03-19 21:58:11,S1013,C00127,P2074,Tienda,Financiamiento,Promo 15%,1,225.02,0.2,225.02,27.0,198.02,138.92,1
2025-000249,2025-12-13 01:41:20,S1034,C00222,P2119,Marketplace,Billetera Digital,Sin Promo,1,610.46,0.2,610.46,91.57,518.89,363.73,1
2025-000250,2025-11-19 13:57:16,S1031,C00289,P2059,Marketplace,Efectivo,Promo 15%,3,117.64,0.1,352.92,52.94,299.98,101.09,1
2025-000251,2025-10-28 13:11:20,S1037,C00204,P2117,Marketplace,Billetera Digital,Promo 10%,2,79.99,0.05,159.98,20.8,139.18,41.82,1
2025-000252,2025-05-04 05:28:07,S1017,C00253,P2149,Tienda,Tarjeta,Promo 15%,3,213.57,0.05,640.71,76.89,563.82,173.08,0
2025-000253,2025-03-06 22:58:17,S1021,C00448,P2123,Call Center,Efectivo,Sin Promo,3,166.35,0.05,499.05,74.86,424.19,112.82,0
2025-000254,2025-12-11 01:50:47,S1043,C00089,P2051,Marketplace,Billetera Digital,Promo 10%,2,769.91,0.1,1539.82,200.18,1339.64,394.02,0
2025-000255,2025-07-09 07:02:22,S1039,C00373,P2133,Tienda,Financiamiento,2x1,6,52.59,0.0,315.54,41.02,274.52,38.56,0
2025-000256,2025-02-14 06:27:26,S1002,C00274,P2136,Call Center,Transferencia,Sin Promo,2,154.8,0.0,309.6,40.25,269.35,99.42,0
2025-000257,2025-04-05 00:59:22,S1040,C00382,P2008,Call Center,Efectivo,Cyber Week,2,743.1,0.15,1486.2,193.21,1292.99,421.75,0
2025-000258,2025-10-06 16:36:38,S1008,,P2093,Web,Tarjeta,Promo 10%,5,133.16,0.1,665.8,86.55,579.25,75.0,0
2025-000259,2025-06-18 22:22:35,S1022,C00085,P2073,Tienda,Efectivo,Black Friday,1,156.33,0.05,156.33,23.45,132.88,131.1,0
2025-000260,2025-10-08 21:38:30,S1014,C00251,P2014,Tienda,Transferencia,Cyber Week,2,387.17,0.1,774.34,92.92,681.42,296.33,0
2025-000261,2025-02-21 12:18:13,S1027,C00313,P2101,Call Center,Transferencia,Sin Promo,6,336.53,0.0,2019.18,302.88,1716.3,262.94,0
2025-000262,2025-04-04 05:28:45,S1034,C00382,P2151,Tienda,Transferencia,,4,196.94,0.2,787.76,118.16,669.6,116.51,0
2025-000263,2025-11-17 15:47:39,S1024,C00272,P2057,Call Center,Billetera Digital,2x1,1,419.8,0.0,419.8,62.97,356.83,314.68,0
2025-000264,2025-10-13 04:49:11,S1006,C00679,P2143,Web,Transferencia,Cyber Week,5,166.67,0.05,833.35,108.34,725.01,101.86,0
2025-000265,2025-04-02 07:27:08,S1040,C00318,P2159,Tienda,Tarjeta,Promo 10%,1,640.88,0.0,640.88,83.31,557.57,434.27,0
2025-000266,2025-01-17 07:18:46,S1012,C00357,P2099,Marketplace,Efectivo,Promo 15%,1,294.57,0.0,294.57,35.35,259.22,231.19,1
2025-000267,2025-02-26 02:03:45,S1042,C00630,P2047,Tienda,Tarjeta,Black Friday,3,456.79,0.0,1370.37,178.15,1192.22,295.44,0
2025-000268,2025-01-02 13:16:53,S1011,C00119,P2123,Tienda,Billetera Digital,Black Friday,1,166.35,0.05,166.35,19.96,146.39,112.82,1
2025-000269,2025-07-15 23:56:02,S1041,C00188,P2085,Web,Billetera Digital,Promo 10%,1,29.47,0.05,29.47,3.83,25.64,20.07,0
2025-000270,2025-09-22 07:47:12,S1044,C00105,P2133,Web,Financiamiento,Promo 15%,1,44.7,0.15,44.7,5.81,38.89,38.56,0
2025-000271,2025-02-09 06:15:41,S1002,C00647,P2127,Tienda,Financiamiento,Promo 10%,1,696.03,0.05,696.03,90.48,605.55,361.43,0
2025-000272,2025-11-15 17:47:23,S1020,C00374,P2077,Call Center,Financiamiento,Promo 10%,1,794.69,0.0,794.69,119.2,675.49,400.81,0
2025-000273,2025-04-21 15:59:33,S1037,C00279,P2132,Call Center,Transferencia,2x1,2,305.53,0.05,611.06,79.44,531.62,220.13,0
2025-000274,2025-04-23 16:32:50,S1029,C00343,P2034,Call Center,Efectivo,Promo 10%,1,223.51,0.15,223.51,33.53,189.98,122.22,0
2025-000275,2025-05-10 16:55:38,S1011,C00047,P2068,Marketplace,Tarjeta,Sin Promo,1,209.44,0.15,209.44,25.13,184.31,122.46,0
2025-000276,2025-11-03 02:25:25,S1038,C00350,P2059,Tienda,Tarjeta,Black Friday,1,111.1,0.15,111.1,14.44,96.66,101.09,1
2025-000277,2025-06-22 15:08:13,S1012,C00205,P2148,Call Center,Tarjeta,Promo 15%,3,573.59,0.15,1720.77,206.49,1514.28,390.62,0
2025-000278,2025-07-09 07:02:14,S1040,C00588,P2008,Web,Transferencia,Cyber Week,1,874.23,0.0,874.23,113.65,760.58,421.75,1
2025-000279,2025-10-20 05:58:00,S1039,C00653,P2050,Call Center,Financiamiento,2x1,4,273.95,0.0,1095.8,142.45,953.35,192.16,0
2025-000280,2025-11-01 18:56:35,S1008,C00612,P2071,Call Center,Billetera Digital,Promo 15%,2,435.21,0.1,870.42,113.15,757.27,243.78,0
2025-000281,2025-09-11 11:58:08,S1011,C00392,P2015,Marketplace,Financiamiento,2x1,3,156.39,0.1,469.17,56.3,412.87,122.14,1
2025-000282,2025-03-07 07:10:36,S1021,C00097,P2108,Call Center,Efectivo,Promo 10%,1,255.04,0.1,255.04,38.26,216.78,144.01,0
2025-000283,2025-10-06 17:09:02,S1001,C00378,P2008,Call Center,Tarjeta,Promo 15%,1,874.23,0.0,874.23,113.65,760.58,421.75,0
2025-000284,2025-01-16 19:06:23,S1025,C00506,P2038,Tienda,Efectivo,Promo 15%,4,139.95,0.0,559.8,83.97,475.83,104.22,0
2025-000285,2025-06-05 05:12:38,S1009,C00614,P2093,Marketplace,Efectivo,Sin Promo,2,140.56,0.05,281.12,36.55,244.57,75.0,0
2025-000286,2025-03-01 18:19:13,S1009,C00585,P2137,Tienda,Billetera Digital,Promo 10%,2,428.74,0.0,857.48,111.47,746.01,246.0,0
2025-000287,2025-12-03 14:42:11,S1041,C00098,P2035,Tienda,Tarjeta,Sin Promo,1,906.6,0.0,906.6,117.86,788.74,418.3,0
2025-000288,2025-01-01 21:24:47,S1033,C00413,P2005,Call Center,Billetera Digital,2x1,2,464.04,0.15,928.08,139.21,788.87,390.45,0
2025-000289,2025-10-03 00:08:34,S1019,C00724,P2034,Marketplace,Financiamiento,Black Friday,2,236.66,0.1,473.32,71.0,402.32,122.22,1
2025-000290,2025-02-28 00:46:27,S1017,C00642,P2002,Web,Transferencia,Promo 10%,1,290.16,0.0,290.16,34.82,255.34,134.76,0
2025-000291,2025-05-15 19:10:07,S1008,C00101,P2045,Call Center,Efectivo,Black Friday,1,65.46,0.05,65.46,8.51,56.95,46.07,0
2025-000292,2025-03-05 14:43:40,S1017,C00566,P2108,Tienda,Billetera Digital,2x1,1,255.04,0.1,255.04,30.6,224.44,144.01,0
2025-000293,2025-03-14 05:07:36,S1004,C00152,P2092,Tienda,Efectivo,Black Friday,1,802.49,0.0,802.49,104.32,698.17,416.32,0
2025-000294,2025-04-10 22:52:09,S1044,C00028,P2053,Tienda,Efectivo,Promo 10%,2,794.32,0.15,1588.64,206.52,1382.12,436.17,0
2025-000295,2025-03-24 20:43:42,S1035,C00688,P2075,Call Center,Financiamiento,Promo 10%,1,522.04,0.1,522.04,78.31,443.73,301.87,0
2025-000296,2025-02-14 01:30:28,S1022,C00025,P2112,Call Center,Efectivo,Sin Promo,1,361.76,0.0,361.76,54.26,307.5,257.82,0
2025-000297,2025-10-26 23:48:39,S1016,C00513,P2050,Tienda,Transferencia,Black Friday,2,219.16,0.2,438.32,52.6,385.72,192.16,0
2025-000298,2025-12-31 21:23:32,S1044,C00662,P2112,Marketplace,Financiamiento,Promo 10%,1,325.58,0.1,325.58,42.33,283.25,257.82,0
2025-000299,2025-04-13 23:09:06,S1025,C00233,P2122,Call Center,Transferencia,Sin Promo,3,579.38,0.15,1738.14,260.72,1477.42,324.38,0
2025-000300,2025-01-18 09:20:55,S1019,C00769,P2083,Call Center,Billetera Digital,Sin Promo,3,471.08,0.1,1413.24,211.99,1201.25,334.59,0
2025-000301,2025-11-10 01:53:00,S1032,C00615,P2101,Web,Billetera Digital,Promo 10%,2,286.05,0.15,572.1,85.81,486.29,262.94,0
2025-000302,2025-02-20 08:04:36,S1037,C00139,P2092,Tienda,Financiamiento,Sin Promo,1,722.24,0.1,722.24,93.89,628.35,416.32,0
2025-000303,2025-07-27 12:35:46,S1009,C00692,P2004,Marketplace,Billetera Digital,Promo 10%,2,543.65,0.0,1087.3,141.35,945.95,298.92,1
2025-000304,2025-11-03 06:03:27,S1022,C00772,P2026,Call Center,Billetera Digital,Promo 10%,2,459.92,0.0,919.84,137.98,781.86,230.43,0
2025-000305,2025-01-05 03:49:55,S1020,C00229,P2153,Web,Billetera Digital,Cyber Week,1,367.12,0.1,367.12,55.07,312.05,293.96,0
2025-000306,2025-04-14 23:35:23,S1032,C00755,P2020,Tienda,Financiamiento,Promo 10%,2,49.36,0.0,98.72,14.81,83.91,32.33,0
2025-000307,2025-08-05 23:30:11,S1040,C00535,P2073,Call Center,Tarjeta,2x1,2,139.88,0.15,279.76,36.37,243.39,131.1,0
2025-000308,2025-12-10 11:27:45,S1039,C00023,P2133,Call Center,Transferencia,2x1,1,49.96,0.05,49.96,6.49,43.47,38.56,0
2025-000309,2025-02-22 14:03:36,S1001,C00603,P2060,Marketplace,Transferencia,Black Friday,1,306.6,0.2,306.6,39.86,266.74,245.82,0
2025-000310,2025-03-16 18:18:27,S1033,C00710,P2145,Marketplace,Tarjeta,Cyber Week,2,94.41,0.2,188.82,28.32,160.5,77.61,1
2025-000311,2025-03-12 03:41:44,S1037,C00105,P2041,Web,Efectivo,Cyber Week,1,41.87,0.1,41.87,5.44,36.43,34.06,0
2025-000312,2025-01-25 05:28:42,S1044,C00002,P2148,Tienda,Billetera Digital,Sin Promo,4,641.07,0.05,2564.28,333.36,2230.92,390.62,0
2025-000313,2025-09-07 06:10:02,S1012,C00238,P2148,Tienda,Efectivo,2x1,1,674.81,0.0,674.81,80.98,593.83,390.62,0
2025-000314,2025-12-16 05:49:38,S1029,C00051,P2050,Marketplace,Efectivo,Promo 15%,3,273.95,0.0,821.85,123.28,698.57,192.16,0
2025-000315,2025-11-27 19:43:58,S1009,C00754,P2015,Tienda,Tarjeta,2x1,2,147.7,0.15,295.4,38.4,257.0,122.14,1
2025-000316,2025-06-26 19:37:27,S1021,C00427,P2037,Marketplace,Efectivo,Promo 15%,1,623.8,0.0,623.8,93.57,530.23,405.23,0
2025-000317,2025-12-01 04:16:00,S1021,C00457,P2114,Tienda,Billetera Digital,Black Friday,1,498.6,0.1,498.6,74.79,423.81,274.57,1
2025-000318,2025-03-15 10:42:53,S1039,C00490,P2006,Call Center,Transferencia,Cyber Week,1,381.91,0.05,381.91,49.65,332.26,287.52,1
2025-000319,2025-10-12 01:16:10,S1024,C00328,P2050,Call Center,Efectivo,Promo 10%,1,260.25,0.05,260.25,39.04,221.21,192.16,0
2025-000320,2025-09-11 03:07:32,S1004,C00747,P2133,Tienda,Efectivo,Sin Promo,2,52.59,0.0,105.18,13.67,91.51,38.56,1
2025-000321,2025-09-08 11:04:37,S1029,C00055,P2012,Tienda,Tarjeta,Promo 15%,1,788.33,0.0,788.33,118.25,670.08,363.05,0
2025-000322,2025-11-11 01:08:41,S1043,C00010,P2033,Call Center,Tarjeta,,4,80.36,0.0,321.44,41.79,279.65,61.26,0
2025-000323,2025-07-09 09:54:30,S1042,C00061,P2009,Web,Transferencia,Sin Promo,1,523.01,0.0,523.01,67.99,455.02,287.2,0
2025-000324,2025-04-20 18:48:35,S1007,C00750,P2067,Call Center,Transferencia,Sin Promo,2,582.45,0.0,1164.9,151.44,1013.46,420.88,1
2025-000325,2025-04-06 05:12:22,S1026,C00268,P2098,Web,Tarjeta,Sin Promo,2,580.57,0.1,1161.14,174.17,986.97,389.5,0
2025-000326,2025-10-22 12:25:44,S1010,C00035,P2070,Web,Billetera Digital,Promo 10%,1,614.79,0.0,614.79,73.77,541.02,281.04,1
2025-000327,2025-03-29 02:00:13,S1041,C00094,P2095,Web,Transferencia,Sin Promo,2,729.93,0.0,1459.86,189.78,1270.08,368.2,1
2025-000328,2025-01-15 16:27:45,S1007,C00301,P2124,Tienda,Efectivo,Sin Promo,1,380.55,0.2,380.55,49.47,331.08,351.18,0
2025-000329,2025-08-20 20:00:17,S1019,C00694,P2026,Marketplace,Transferencia,Cyber Week,6,390.93,0.15,2345.58,351.84,1993.74,230.43,0
2025-000330,2025-09-02 00:02:16,S1044,C00709,P2148,Marketplace,Transferencia,Promo 15%,1,607.33,0.1,607.33,78.95,528.38,390.62,0
2025-000331,2025-05-10 15:27:44,S1017,C00662,P2066,Tienda,Transferencia,Promo 10%,1,472.24,0.1,472.24,56.67,415.57,297.19,1
2025-000332,2025-04-26 04:07:06,S1006,C00359,P2134,Web,Tarjeta,2x1,2,217.4,0.1,434.8,56.52,378.28,153.79,0
2025-000333,2025-09-25 13:25:01,S1034,C00674,P2138,Marketplace,Efectivo,Promo 10%,1,684.1,0.05,684.1,102.61,581.49,375.47,1
2025-000334,2025-01-20 14:15:29,S1034,C00456,P2046,Web,Transferencia,Sin Promo,2,290.06,0.2,580.12,87.02,493.1,192.92,0
2025-000335,2025-03-26 16:39:50,S1031,C00438,P2082,Call Center,Transferencia,Promo 15%,1,281.42,0.0,281.42,42.21,239.21,152.77,0
2025-000336,2025-03-25 04:17:29,S1033,C00518,P2118,Web,Tarjeta,Sin Promo,4,65.15,0.0,260.6,39.09,221.51,45.65,0
2025-000337,2025-10-18 17:14:44,S1019,,P2098,Call Center,Financiamiento,Promo 15%,1,612.83,0.05,612.83,91.92,520.91,389.5,0
2025-000338,2025-11-10 03:49:56,S1043,C00048,P2093,Call Center,Tarjeta,Promo 15%,1,118.37,0.2,118.37,15.39,102.98,75.0,0
2025-000339,2025-06-22 02:01:32,S1027,C00430,P2021,Marketplace,Tarjeta,Black Friday,2,439.47,0.0,878.94,131.84,747.1,239.98,0
2025-000340,2025-06-04 12:41:34,S1002,C00184,P2099,Tienda,Billetera Digital,Promo 15%,1,265.11,0.1,265.11,34.46,230.65,231.19,0
2025-000341,2025-11-24 17:11:42,S1040,C00325,P2029,Web,Financiamiento,Promo 10%,1,491.5,0.0,491.5,63.9,427.6,271.13,0
2025-000342,2025-11-26 06:42:13,S1006,C00508,P2110,Web,Transferencia,Black Friday,2,416.72,0.0,833.44,108.35,725.09,314.95,0
2025-000343,2025-04-21 20:59:05,S1038,C00665,P2096,Tienda,Efectivo,Black Friday,1,636.0,0.0,636.0,82.68,553.32,369.96,0
2025-000344,2025-09-29 07:51:02,S1013,C00583,P2120,Marketplace,Transferencia,2x1,2,169.57,0.15,339.14,40.7,298.44,113.2,0
2025-000345,2025-11-19 19:12:05,S1003,C00774,P2157,Marketplace,Financiamiento,2x1,4,212.21,0.05,848.84,110.35,738.49,118.28,0
2025-000346,2025-03-12 19:07:35,S1029,C00289,P2079,Marketplace,Efectivo,Promo 10%,1,249.59,0.0,249.59,37.44,212.15,156.92,0
2025-000347,2025-09-03 23:19:38,S1030,C00291,P2142,Tienda,Transferencia,Promo 10%,3,493.89,0.0,1481.67,222.25,1259.42,331.65,0
2025-000348,2025-04-24 18:36:26,S1029,C00346,P2013,Tienda,Financiamiento,Black Friday,1,200.2,0.0,200.2,30.03,170.17,98.1,0
2025-000349,2025-09-03 23:52:57,S1005,C00527,P2038,Marketplace,Financiamiento,Black Friday,1,118.96,0.15,118.96,15.46,103.5,104.22,1
2025-000350,2025-08-23 04:30:44,S1029,C00136,P2076,Tienda,Billetera Digital,Cyber Week,2,87.77,0.1,175.54,26.33,149.21,50.2,0
2025-000351,2025-06-11 05:45:43,S1014,C00285,P2107,Tienda,Financiamiento,Sin Promo,2,257.6,0.2,515.2,61.82,453.38,196.36,0
2025-000352,2025-11-14 15:22:07,S1016,C00691,P2045,Web,Tarjeta,2x1,3,68.91,0.0,206.73,24.81,181.92,46.07,1
2025-000353,2025-01-02 21:27:57,S1017,C00241,P2098,Call Center,Billetera Digital,2x1,1,612.83,0.05,612.83,73.54,539.29,389.5,1
2025-000354,2025-12-10 10:30:49,S1012,C00582,P2081,Call Center,Transferencia,Cyber Week,2,339.41,0.15,678.82,81.46,597.36,192.91,0
2025-000355,2025-06-16 19:00:20,S1034,C00281,P2093,Marketplace,Billetera Digital,Promo 10%,2,133.16,0.1,266.32,39.95,226.37,75.0,0
2025-000356,2025-12-11 11:21:27,S1038,C00660,P2094,Marketplace,Financiamiento,Sin Promo,2,630.71,0.1,1261.42,163.98,1097.44,392.99,1
2025-000357,2025-05-09 01:02:58,S1032,C00060,P2092,Web,Financiamiento,Promo 15%,2,722.24,0.1,1444.48,216.67,1227.81,416.32,1
2025-000358,2025-04-18 14:30:14,S1033,C00226,P2082,Web,Transferencia,Black Friday,2,281.42,0.0,562.84,84.43,478.41,152.77,0
